ID,year,region,npg,birth_rate,death_rate,gdw,urbanization
2304,2017,Republic of Buryatia,3.8,14.5,10.7,78.32,58.9
2305,2017,Vladimir Oblast,-6.0,9.7,15.7,82.79,78.1
2306,2017,Volgograd Oblast,-3.1,10.0,13.1,78.63,76.8
2307,2017,Vologda Oblast,-3.0,11.4,14.4,81.85,72.2
2308,2017,Voronezh Oblast,-5.0,9.6,14.6,78.28,67.3
2309,2017,Republic of Dagestan,11.3,16.4,5.1,64.79,45.1
2310,2017,Jewish Autonomous Oblast,-1.6,11.7,13.3,76.95,68.6
2311,2017,Zabaykalsky Krai,1.7,13.4,11.7,74.7,68.0
2312,2017,Ivanovo Oblast,-6.2,9.7,15.9,81.23,81.4
2313,2017,Republic of Ingushetia,13.1,16.3,3.2,70.42,41.8
2314,2017,Irkutsk Oblast,0.5,13.4,12.9,78.36,78.9
2315,2017,Kabardino-Balkar Republic,4.3,12.8,8.5,70.03,52.2
2316,2017,Kaliningrad Oblast,-1.5,11.0,12.5,73.67,77.8
2317,2017,Republic of Kalmykia,1.1,11.0,9.9,75.76,45.3
2318,2017,Kaluga Oblast,-4.0,10.8,14.8,79.08,76.0
2319,2017,Kamchatka Krai,0.9,11.9,11.0,63.8,78.0
2320,2017,Karachay-Cherkess Republic,1.8,11.0,9.2,73.03,42.7
2321,2017,Republic of Karelia,-4.3,10.3,14.6,81.13,80.2
2322,2017,Kemerovo Oblast,-3.6,10.5,14.1,80.5,85.8
2323,2017,Kirov Oblast,-3.8,10.7,14.5,86.67,76.3
2324,2017,Kostroma Oblast,-4.2,10.7,14.9,84.62,71.9
2325,2017,Krasnodar Krai,-0.5,12.0,12.5,79.38,54.6
2326,2017,Krasnoyarsk Krai,0.1,12.4,12.3,72.56,77.2
2327,2017,Republic of Crimea,-3.5,10.9,14.4,83.16,50.9
2328,2017,Kurgan Oblast,-4.1,11.1,15.2,91.34,61.8
2329,2017,Kursk Oblast,-5.9,9.6,15.5,81.21,67.7
2330,2017,Leningrad Oblast,-5.0,8.3,13.3,77.09,64.0
2331,2017,Lipetsk Oblast,-4.7,10.0,14.7,81.15,64.2
2332,2017,Magadan Oblast,-0.5,10.9,11.4,65.47,95.7
2333,2017,Mari El Republic,-0.5,11.9,12.4,79.59,65.8
2334,2017,Republic of Mordovia,-5.0,8.5,13.5,73.25,62.5
2335,2017,Moscow,1.1,10.7,9.6,70.86,98.8
2336,2017,Moscow Oblast,-0.4,11.9,12.3,71.88,81.7
2337,2017,Murmansk Oblast,-0.8,10.3,11.1,67.37,92.4
2338,2017,Nenets Autonomous Okrug,6.6,15.2,8.6,73.6,72.4
2339,2017,Nizhny Novgorod Oblast,-4.2,10.5,14.7,79.36,79.5
2340,2017,Novgorod Oblast,-6.8,10.3,17.1,87.08,70.8
2341,2017,Novosibirsk Oblast,-0.5,12.4,12.9,75.28,78.9
2342,2017,Omsk Oblast,-1.4,11.5,12.9,77.2,72.6
2343,2017,Orenburg Oblast,-1.7,11.6,13.3,80.22,60.0
2344,2017,Oryol Oblast,-6.3,9.5,15.8,81.92,66.7
2345,2017,Penza Oblast,-5.2,8.9,14.1,81.32,68.3
2346,2017,Perm Krai,-1.2,12.1,13.3,80.04,75.7
2347,2017,Primorsky Krai,-2.4,10.9,13.3,72.01,77.1
2348,2017,Pskov Oblast,-7.9,9.5,17.4,84.22,70.7
2349,2017,Altai Republic,6.1,15.8,9.7,85.66,29.2
2350,2017,Komi Republic,-0.3,11.5,11.8,72.45,78.0
2351,2017,Tuva Republic,13.2,21.9,8.7,83.38,54.0
2352,2017,Rostov Oblast,-3.1,10.3,13.4,76.98,67.9
2353,2017,Ryazan Oblast,-5.5,9.8,15.3,83.06,71.7
2354,2017,Samara Oblast,-2.9,10.8,13.7,77.76,80.1
2355,2017,Saint Petersburg,1.1,12.5,11.4,71.51,100.0
2356,2017,Saratov Oblast,-4.1,9.5,13.6,77.86,75.5
2357,2017,Sakhalin Oblast,1.0,13.0,12.0,73.28,81.8
2358,2017,Sverdlovsk Oblast,-1.0,12.3,13.3,80.38,84.6
2359,2017,Sevastopol,-1.9,11.2,13.1,77.16,92.8
2360,2017,Republic of North Ossetia-Alania,2.5,12.8,10.3,77.77,64.2
2361,2017,Smolensk Oblast,-6.4,9.1,15.5,77.09,72.1
2362,2017,Stavropol Krai,0.3,11.5,11.2,74.41,58.4
2363,2017,Tambov Oblast,-6.5,8.6,15.1,81.33,60.5
2364,2017,Republic of Tatarstan,1.1,12.4,11.3,76.44,76.6
2365,2017,Tver Oblast,-7.0,9.9,16.9,83.96,75.6
2366,2017,Tomsk Oblast,0.5,11.9,11.4,70.23,72.3
2367,2017,Tula Oblast,-7.6,8.9,16.5,81.74,74.8
2368,2017,Tyumen Oblast,3.5,14.3,10.8,73.98,65.9
2369,2017,Udmurt Republic,-0.2,11.8,12.0,80.39,65.7
2370,2017,Ulyanovsk Oblast,-3.9,10.1,14.0,79.93,75.0
2371,2017,Khabarovsk Krai,-1.0,12.0,13.0,69.92,82.1
2372,2017,Republic of Khakassia,-0.2,12.4,12.6,80.58,69.1
2373,2017,Khanty–Mansi Autonomous Okrug – Yugra,7.9,14.1,6.2,60.83,92.3
2374,2017,Chelyabinsk Oblast,-1.5,11.5,13.0,80.05,82.6
2375,2017,Chechen Republic,17.4,22.0,4.6,79.27,34.7
2376,2017,Chuvash Republic,-1.3,11.3,12.6,76.63,62.0
2377,2017,Chukotka Autonomous Okrug,3.7,13.1,9.4,58.23,70.0
2378,2017,Sakha (Yakutia) Republic,6.4,14.5,8.1,70.1,65.5
2379,2017,Yamalo-Nenets Autonomous Okrug,9.1,14.0,4.9,53.57,83.7
2380,2017,Yaroslavl Oblast,-4.7,10.5,15.2,82.61,81.7
